Product ID,TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,Printing,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
652907,8926442,Riftbound: League of Legends Trading Card Game,Origins,Arena Bar,,124/298,Common,Near Mint,Normal,0.12,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652907_in_200x200.jpg
652919,8926557,Riftbound: League of Legends Trading Card Game,Origins,Pakaa Cub,,135/298,Common,Near Mint,Normal,0.09,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652919_in_200x200.jpg
652872,8926187,Riftbound: League of Legends Trading Card Game,Origins,Pit Crew,,091/298,Common,Near Mint,Normal,0.07,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652872_in_200x200.jpg
652829,8925867,Riftbound: League of Legends Trading Card Game,Origins,Stand United,,053/298,Common,Near Mint,Normal,0.08,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652829_in_200x200.jpg
652837,8925947,Riftbound: League of Legends Trading Card Game,Origins,Poro Herder,,061/298,Uncommon,Near Mint,Normal,0.14,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652837_in_200x200.jpg
652924,8926607,Riftbound: League of Legends Trading Card Game,Origins,Herald of Scales,,140/298,Uncommon,Near Mint,Normal,0.23,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652924_in_200x200.jpg
653003,8927182,Riftbound: League of Legends Trading Card Game,Origins,Daring Poro,,210/298,Common,Near Mint,Normal,0.11,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/653003_in_200x200.jpg
652964,8926897,Riftbound: League of Legends Trading Card Game,Origins,Shipyard Skulker,,175/298,Common,Near Mint,Normal,0.06,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652964_in_200x200.jpg
653005,8927202,Riftbound: League of Legends Trading Card Game,Origins,Forge of the Future,,212/298,Common,Near Mint,Normal,0.09,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/653005_in_200x200.jpg
652913,8926497,Riftbound: League of Legends Trading Card Game,Origins,Confront,,129/298,Common,Near Mint,Normal,0.14,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652913_in_200x200.jpg
652956,8926817,Riftbound: League of Legends Trading Card Game,Origins,Ember Monk,,167/298,Common,Near Mint,Normal,0.11,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652956_in_200x200.jpg
652773,8925422,Riftbound: League of Legends Trading Card Game,Origins,Chemtech Enforcer,,003/298,Common,Near Mint,Normal,0.05,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652773_in_200x200.jpg
652833,8925907,Riftbound: League of Legends Trading Card Game,Origins,Block,,057/298,Uncommon,Near Mint,Normal,0.20,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652833_in_200x200.jpg
652971,8926967,Riftbound: League of Legends Trading Card Game,Origins,Scrapheap,,182/298,Uncommon,Near Mint,Normal,0.14,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/652971_in_200x200.jpg
652865,8926122,Riftbound: League of Legends Trading Card Game,Origins,Falling Comet,,085/298,Common,Near Mint,Normal,0.19,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652865_in_200x200.jpg
652959,8926847,Riftbound: League of Legends Trading Card Game,Origins,Morbid Return,,170/298,Common,Near Mint,Normal,0.15,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652959_in_200x200.jpg
652776,8925452,Riftbound: League of Legends Trading Card Game,Origins,Flame Chompers,,006/298,Common,Near Mint,Normal,0.07,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652776_in_200x200.jpg
652908,8926452,Riftbound: League of Legends Trading Card Game,Origins,Bilgewater Bully,,125/298,Common,Near Mint,Normal,0.08,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/652908_in_200x200.jpg
652925,8926617,Riftbound: League of Legends Trading Card Game,Origins,Kinkou Monk,,141/298,Uncommon,Near Mint,Normal,0.21,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652925_in_200x200.jpg
652864,8926112,Riftbound: League of Legends Trading Card Game,Origins,Eager Apprentice,,084/298,Common,Near Mint,Normal,0.10,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/652864_in_200x200.jpg
652960,8926857,Riftbound: League of Legends Trading Card Game,Origins,Mystic Poro,,171/298,Common,Near Mint,Normal,0.12,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652960_in_200x200.jpg
652863,8926102,Riftbound: League of Legends Trading Card Game,Origins,Consult the Past,,083/298,Common,Near Mint,Normal,0.15,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/652863_in_200x200.jpg
652875,8926217,Riftbound: League of Legends Trading Card Game,Origins,Sprite Call,,094/298,Common,Near Mint,Normal,0.11,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/652875_in_200x200.jpg
